Vendedor ID;Key_Calendario;Pais;Ciudad;Cliente ID;Key_Presupuesto;Transaccion ID;Producto ID;Num Serie;Lista Precio;Ventas;Margen Bruto;Utilidad;Cliente;CP;Latitude;Longitude;Mercado;Miembro;Capital;Area(km2);Poblacion(mio);Crecimiento Pob.;Moneda;Inflacion;Nombre Oficial del Pais;Fecha;Año;Semestre;Trimestre;Mes;Periodo;Mes número;Semana;Día;Día de la semana;Vendedor;Distribuidor ID
2025;39491;Kenya;Nairobi;1112;2008|2;1164;3000;13017;3299;2879;1353;0,46995484543244;"Moe's Laundromat";;;;Europe & Africa;Africa;Nairobi;582 646;38.61;2.69%;Shilling;Not known;Republic of Kenya;13/02/2008;2008;1;1;feb.;feb. 2008;2;7;13;mié.;Mike Ashkenaz;A6
2025;40320;Israel;Jerusalem;1102;2010|5;1364;5000;15040;5999;5870;2407;0,41005110732538;Med Trade;;;;Asia & Australia;OECD;Jerusalem;20 770;7.7;1.67%;Sheckel;Not known;State of Israel;22/05/2010;2010;1;2;may.;may. 2010;5;21;22;sáb.;Mike Ashkenaz;A6
2025;39564;Malaysia;Kuala Lumpur;1087;2008|4;1181;3000;13037;3299;2700;1269;0,47;Kuala Lumpur Busing Ltd.;;;;Asia & Australia;Asia;Kuala Lumpur;329 759;27.57;1.72%;Ringgit;Not known;;26/04/2008;2008;1;2;abr.;abr. 2008;4;17;26;sáb.;Mike Ashkenaz;A6
2025;39145;Kenya;Nairobi;1112;2007|3;1102;2000;12019;2199;2120;763;0,35990566037736;"Moe's Laundromat";;;;Europe & Africa;Africa;Nairobi;582 646;38.61;2.69%;Shilling;Not known;Republic of Kenya;04/03/2007;2007;1;1;mar.;mar. 2007;3;10;4;dom.;Mike Ashkenaz;A6
2025;39024;Malaysia;Kuala Lumpur;1087;2006|11;1074;1000;11095;1299;1010;566;0,56039603960396;Kuala Lumpur Busing Ltd.;;;;Asia & Australia;Asia;Kuala Lumpur;329 759;27.57;1.72%;Ringgit;Not known;;03/11/2006;2006;2;4;nov.;nov. 2006;11;44;3;vie.;Mike Ashkenaz;A6
2025;40899;Israel;Jerusalem;1102;2011|12;1473;5000;16116;6999;5870;2407;0,41005110732538;Med Trade;;;;Asia & Australia;OECD;Jerusalem;20 770;7.7;1.67%;Sheckel;Not known;State of Israel;22/12/2011;2011;2;4;dic.;dic. 2011;12;52;22;jue.;Mike Ashkenaz;A6
2025;38795;Kenya;Nairobi;1112;2006|3;1025;1000;11036;1299;1000;560;0,56;"Moe's Laundromat";;;;Europe & Africa;Africa;Nairobi;582 646;38.61;2.69%;Shilling;Not known;Republic of Kenya;19/03/2006;2006;1;1;mar.;mar. 2006;3;12;19;dom.;Mike Ashkenaz;A6
2025;40534;Israel;Jerusalem;1102;2010|12;1395;5000;15040;5999;5870;2407;0,41005110732538;Med Trade;;;;Asia & Australia;OECD;Jerusalem;20 770;7.7;1.67%;Sheckel;Not known;State of Israel;22/12/2010;2010;2;4;dic.;dic. 2010;12;52;22;mié.;Mike Ashkenaz;A6
2010;38810;Moldavia;Chisinau;1047;2006|4;1026;1000;11039;1299;1250;700;0,56;Cyberbank;;;;Europe & Africa;Prev. Soviet Rep.;Chisinau;33 700;4.3;Not known;Leu;Not known;Republic of Moldova;03/04/2006;2006;1;2;abr.;abr. 2006;4;14;3;lun.;Ira Baumel;A3
2010;40803;Vietnam;Hanoi;1171;2011|9;1452;5000;16081;6999;5270;2161;0,4100569259962;The Noodle Shop;;;;Asia & Australia;ASEAN;Hanoi;329 566;86.93;1.14%;Dong;Not known;Socialist Republic of Viet Nam;17/09/2011;2011;2;3;sep.;sep. 2011;9;38;17;sáb.;Ira Baumel;A3
2010;40607;Vietnam;Hanoi;1171;2011|3;1416;5000;16021;6999;6890;2161;0,31364296081277;The Noodle Shop;;;;Asia & Australia;ASEAN;Hanoi;329 566;86.93;1.14%;Dong;Not known;Socialist Republic of Viet Nam;05/03/2011;2011;1;1;mar.;mar. 2011;3;10;5;sáb.;Ira Baumel;A3
2010;39693;Moldavia;Chisinau;1047;2008|9;1213;3000;13083;3299;2870;1349;0,47003484320557;Cyberbank;;;;Europe & Africa;Prev. Soviet Rep.;Chisinau;33 700;4.3;Not known;Leu;Not known;Republic of Moldova;02/09/2008;2008;2;3;sep.;sep. 2008;9;36;2;mar.;Ira Baumel;A3
2010;40118;Vietnam;Hanoi;1171;2009|11;1312;4000;14079;4599;3790;1857;0,48997361477573;The Noodle Shop;;;;Asia & Australia;ASEAN;Hanoi;329 566;86.93;1.14%;Dong;Not known;Socialist Republic of Viet Nam;01/11/2009;2009;2;4;nov.;nov. 2009;11;45;1;dom.;Ira Baumel;A3
2010;40242;Vietnam;Hanoi;1171;2010|3;1344;5000;15012;5999;5270;2161;0,4100569259962;The Noodle Shop;;;;Asia & Australia;ASEAN;Hanoi;329 566;86.93;1.14%;Dong;Not known;Socialist Republic of Viet Nam;05/03/2010;2010;1;1;mar.;mar. 2010;3;10;5;vie.;Ira Baumel;A3
2010;38810;Moldavia;Chisinau;1047;2006|4;1026;1000;11038;1299;1250;700;0,56;Cyberbank;;;;Europe & Africa;Prev. Soviet Rep.;Chisinau;33 700;4.3;Not known;Leu;Not known;Republic of Moldova;03/04/2006;2006;1;2;abr.;abr. 2006;4;14;3;lun.;Ira Baumel;A3
2010;38810;Moldavia;Chisinau;1047;2006|4;1026;1000;11037;1299;1250;700;0,56;Cyberbank;;;;Europe & Africa;Prev. Soviet Rep.;Chisinau;33 700;4.3;Not known;Leu;Not known;Republic of Moldova;03/04/2006;2006;1;2;abr.;abr. 2006;4;14;3;lun.;Ira Baumel;A3
2010;40438;Vietnam;Hanoi;1171;2010|9;1378;5000;15012;5999;5270;2161;0,4100569259962;The Noodle Shop;;;;Asia & Australia;ASEAN;Hanoi;329 566;86.93;1.14%;Dong;Not known;Socialist Republic of Viet Nam;17/09/2010;2010;2;3;sep.;sep. 2010;9;38;17;vie.;Ira Baumel;A3
2015;39505;Finland;Helsinki;1060;2008|2;1167;3000;13020;3299;2500;1175;0,47;Ergo Motors;04 234;;;Europe & Africa;OECD;Helsinki;338 145;5.38;0.10%;Euro;2.77%;Republic of Finland;27/02/2008;2008;1;1;feb.;feb. 2008;2;9;27;mié.;John Cleaves;A1
2015;39208;Germany;Berlin;1050;2007|5;1111;2000;12033;2199;1640;590;0,35975609756098;Demler-Bunz;742 34;;;Europe & Africa;OECD;Berlin;357 039;81.8;-0.05%;Euro;1.85%;Federal Republic of Germany;06/05/2007;2007;1;2;may.;may. 2007;5;19;6;dom.;John Cleaves;A1
2015;38839;Germany;Berlin;1050;2006|5;1028;1000;11041;1299;1299;727;0,55966127790608;Demler-Bunz;742 34;;;Europe & Africa;OECD;Berlin;357 039;81.8;-0.05%;Euro;1.85%;Federal Republic of Germany;02/05/2006;2006;1;2;may.;may. 2006;5;18;2;mar.;John Cleaves;A1
2015;39950;Finland;Helsinki;1060;2009|5;1278;4000;14037;4599;3990;1955;0,48997493734336;Ergo Motors;04 234;;;Europe & Africa;OECD;Helsinki;338 145;5.38;0.10%;Euro;2.77%;Republic of Finland;17/05/2009;2009;1;2;may.;may. 2009;5;21;17;dom.;John Cleaves;A1
2015;39772;Belgium;Brussels;1055;2008|11;1233;3000;13113;3299;2550;1199;0,47019607843137;Electratoppolina;1463;;;Europe & Africa;OECD;Brussels;30 518;10.83;0.09%;Euro;3.38%;Kingdom of Belgium;20/11/2008;2008;2;4;nov.;nov. 2008;11;47;20;jue.;John Cleaves;A1
2015;39950;Finland;Helsinki;1060;2009|5;1278;4000;14036;4599;3990;1955;0,48997493734336;Ergo Motors;04 234;;;Europe & Africa;OECD;Helsinki;338 145;5.38;0.10%;Euro;2.77%;Republic of Finland;17/05/2009;2009;1;2;may.;may. 2009;5;21;17;dom.;John Cleaves;A1
2015;39950;Finland;Helsinki;1060;2009|5;1278;4000;14038;4599;3990;1955;0,48997493734336;Ergo Motors;04 234;;;Europe & Africa;OECD;Helsinki;338 145;5.38;0.10%;Euro;2.77%;Republic of Finland;17/05/2009;2009;1;2;may.;may. 2009;5;21;17;dom.;John Cleaves;A1
2015;39950;Finland;Helsinki;1060;2009|5;1278;4000;14035;4599;3990;1955;0,48997493734336;Ergo Motors;04 234;;;Europe & Africa;OECD;Helsinki;338 145;5.38;0.10%;Euro;2.77%;Republic of Finland;17/05/2009;2009;1;2;may.;may. 2009;5;21;17;dom.;John Cleaves;A1
2015;39835;Germany;Berlin;1050;2009|1;1249;3000;13134;3699;3110;1773;0,57009646302251;Demler-Bunz;742 34;;;Europe & Africa;OECD;Berlin;357 039;81.8;-0.05%;Euro;1.85%;Federal Republic of Germany;22/01/2009;2009;1;1;ene.;ene. 2009;1;4;22;jue.;John Cleaves;A1
2017;40560;Belarus;Minsk;1139;2011|1;1403;4000;16006;5999;5750;2653;0,46139130434783;Siberian Trade;;;;Europe & Africa;Prev. Soviet Rep.;Minsk;207 600;9.48;Not known;Rubl;Not known;Republic of Belarus;17/01/2011;2011;1;1;ene.;ene. 2011;1;4;17;lun.;John Lemon;A4
2017;38870;Albania;Tirana;1109;2006|6;1031;1000;11049;1299;1000;560;0,56;"Moe's Laundromat";;;;Europe & Africa;NATO;Tirana;28 748;3.2;0.55%;Lek;Not known;Republic of Albania;02/06/2006;2006;1;2;jun.;jun. 2006;6;22;2;vie.;John Lemon;A4
2017;38870;Albania;Tirana;1109;2006|6;1031;1000;11048;1299;1000;560;0,56;"Moe's Laundromat";;;;Europe & Africa;NATO;Tirana;28 748;3.2;0.55%;Lek;Not known;Republic of Albania;02/06/2006;2006;1;2;jun.;jun. 2006;6;22;2;vie.;John Lemon;A4
2017;39602;U.S.A.;Dallas;1091;2008|6;1190;3000;13047;3299;3279;1541;0,46996035376639;Large Computers Corporation;;32,779685;-96,799318;Americas;OECD;Washington D.C.;9 372 614;310.87;0.98%;US Dollar;Not known;United States of America;03/06/2008;2008;1;2;jun.;jun. 2008;6;23;3;mar.;John Lemon;A4
2017;40741;Belarus;Minsk;1139;2011|7;1444;4000;16066;5999;4349;2653;0,61002529317084;Siberian Trade;;;;Europe & Africa;Prev. Soviet Rep.;Minsk;207 600;9.48;Not known;Rubl;Not known;Republic of Belarus;17/07/2011;2011;2;3;jul.;jul. 2011;7;30;17;dom.;John Lemon;A4
2017;39555;Belarus;Minsk;1139;2008|4;1179;3000;13035;3299;3119;1466;0,47002244309073;Siberian Trade;;;;Europe & Africa;Prev. Soviet Rep.;Minsk;207 600;9.48;Not known;Rubl;Not known;Republic of Belarus;17/04/2008;2008;1;2;abr.;abr. 2008;4;16;17;jue.;John Lemon;A4
2017;39396;Great Britain;London;1094;2007|11;1140;2000;12074;2199;1709;615;0,35985956699824;LM Didricsson;;;;Europe & Africa;OECD;London;244 103;61.79;0.47%;Pound;3.73%;United Kingdom of Great Britain and Northern Ireland;10/11/2007;2007;2;4;nov.;nov. 2007;11;45;10;sáb.;John Lemon;A4
2017;40143;U.S.A.;Dallas;1091;2009|11;1318;4000;14093;4599;4199;2058;0,49011669445106;Large Computers Corporation;;32,779685;-96,799318;Americas;OECD;Washington D.C.;9 372 614;310.87;0.98%;US Dollar;Not known;United States of America;26/11/2009;2009;2;4;nov.;nov. 2009;11;48;26;jue.;John Lemon;A4
2017;39405;Great Britain;London;1094;2007|11;1143;2000;12077;2199;1940;698;0,35979381443299;LM Didricsson;;;;Europe & Africa;OECD;London;244 103;61.79;0.47%;Pound;3.73%;United Kingdom of Great Britain and Northern Ireland;19/11/2007;2007;2;4;nov.;nov. 2007;11;47;19;lun.;John Lemon;A4
2017;38856;Belarus;Minsk;1139;2006|5;1029;1000;11042;1299;1270;711;0,55984251968504;Siberian Trade;;;;Europe & Africa;Prev. Soviet Rep.;Minsk;207 600;9.48;Not known;Rubl;Not known;Republic of Belarus;19/05/2006;2006;1;2;may.;may. 2006;5;20;19;vie.;John Lemon;A4
2017;38870;Albania;Tirana;1109;2006|6;1031;1000;11047;1299;1000;560;0,56;"Moe's Laundromat";;;;Europe & Africa;NATO;Tirana;28 748;3.2;0.55%;Lek;Not known;Republic of Albania;02/06/2006;2006;1;2;jun.;jun. 2006;6;22;2;vie.;John Lemon;A4
2017;38870;Albania;Tirana;1109;2006|6;1031;1000;11045;1299;1000;560;0,56;"Moe's Laundromat";;;;Europe & Africa;NATO;Tirana;28 748;3.2;0.55%;Lek;Not known;Republic of Albania;02/06/2006;2006;1;2;jun.;jun. 2006;6;22;2;vie.;John Lemon;A4
2017;38870;Albania;Tirana;1109;2006|6;1031;1000;11046;1299;1000;560;0,56;"Moe's Laundromat";;;;Europe & Africa;NATO;Tirana;28 748;3.2;0.55%;Lek;Not known;Republic of Albania;02/06/2006;2006;1;2;jun.;jun. 2006;6;22;2;vie.;John Lemon;A4
2017;39632;Albania;Tirana;1109;2008|7;1198;3000;13055;3299;2590;1217;0,46988416988417;"Moe's Laundromat";;;;Europe & Africa;NATO;Tirana;28 748;3.2;0.55%;Lek;Not known;Republic of Albania;03/07/2008;2008;2;3;jul.;jul. 2008;7;27;3;jue.;John Lemon;A4
2017;38870;Albania;Tirana;1109;2006|6;1031;1000;11044;1299;1000;560;0,56;"Moe's Laundromat";;;;Europe & Africa;NATO;Tirana;28 748;3.2;0.55%;Lek;Not known;Republic of Albania;02/06/2006;2006;1;2;jun.;jun. 2006;6;22;2;vie.;John Lemon;A4
2017;40625;Singapore;Singapore;1025;2011|3;1421;5000;16026;6999;5300;2173;0,41;Bearings Bank Ltd.;;;;Asia & Australia;Asia;Singapore;622;5.08;1.00%;Dollar;Not known;Republic of Singapore;23/03/2011;2011;1;1;mar.;mar. 2011;3;13;23;mié.;John Lemon;A4
2017;39640;Great Britain;London;1094;2008|7;1200;3000;13057;3299;2959;1391;0,47009124704292;LM Didricsson;;;;Europe & Africa;OECD;London;244 103;61.79;0.47%;Pound;3.73%;United Kingdom of Great Britain and Northern Ireland;11/07/2008;2008;2;3;jul.;jul. 2008;7;28;11;vie.;John Lemon;A4
2017;38929;Great Britain;London;1094;2006|7;1050;1000;11068;1299;900;504;0,56;LM Didricsson;;;;Europe & Africa;OECD;London;244 103;61.79;0.47%;Pound;3.73%;United Kingdom of Great Britain and Northern Ireland;31/07/2006;2006;2;3;jul.;jul. 2006;7;31;31;lun.;John Lemon;A4
2017;40260;Singapore;Singapore;1025;2010|3;1349;5000;15017;5999;5300;2173;0,41;Bearings Bank Ltd.;;;;Asia & Australia;Asia;Singapore;622;5.08;1.00%;Dollar;Not known;Republic of Singapore;23/03/2010;2010;1;1;mar.;mar. 2010;3;13;23;mar.;John Lemon;A4
2017;39102;U.S.A.;Dallas;1091;2007|1;1093;2000;12007;2199;1829;658;0,35975943138327;Large Computers Corporation;;32,779685;-96,799318;Americas;OECD;Washington D.C.;9 372 614;310.87;0.98%;US Dollar;Not known;United States of America;20/01/2007;2007;1;1;ene.;ene. 2007;1;3;20;sáb.;John Lemon;A4
2017;40376;Belarus;Minsk;1139;2010|7;1371;4000;14111;4999;4349;2653;0,61002529317084;Siberian Trade;;;;Europe & Africa;Prev. Soviet Rep.;Minsk;207 600;9.48;Not known;Rubl;Not known;Republic of Belarus;17/07/2010;2010;2;3;jul.;jul. 2010;7;29;17;sáb.;John Lemon;A4
2017;40195;Belarus;Minsk;1139;2010|1;1332;4000;14111;4999;4349;2653;0,61002529317084;Siberian Trade;;;;Europe & Africa;Prev. Soviet Rep.;Minsk;207 600;9.48;Not known;Rubl;Not known;Republic of Belarus;17/01/2010;2010;1;1;ene.;ene. 2010;1;4;17;dom.;John Lemon;A4
2017;39804;Singapore;Singapore;1025;2008|12;1241;2000;12097;2499;2100;945;0,45;Bearings Bank Ltd.;;;;Asia & Australia;Asia;Singapore;622;5.08;1.00%;Dollar;Not known;Republic of Singapore;22/12/2008;2008;2;4;dic.;dic. 2008;12;52;22;lun.;John Lemon;A4
2017;39698;United Arab Emirates;Abu Dhabi;1163;2008|9;1214;3000;13084;3299;2479;1165;0,4699475594998;The Asian Trade House;;;;Asia & Australia;OPEC;Abu Dhabi;83 657;4.71;3.69%;Dirham;Not known;;07/09/2008;2008;2;3;sep.;sep. 2008;9;37;7;dom.;John Lemon;A4
2017;39804;Singapore;Singapore;1025;2008|12;1241;3000;13127;3299;2879;1353;0,46995484543244;Bearings Bank Ltd.;;;;Asia & Australia;Asia;Singapore;622;5.08;1.00%;Dollar;Not known;Republic of Singapore;22/12/2008;2008;2;4;dic.;dic. 2008;12;52;22;lun.;John Lemon;A4
2017;39459;Belarus;Minsk;1139;2008|1;1156;3000;13003;3299;2879;1353;0,46995484543244;Siberian Trade;;;;Europe & Africa;Prev. Soviet Rep.;Minsk;207 600;9.48;Not known;Rubl;Not known;Republic of Belarus;12/01/2008;2008;1;1;ene.;ene. 2008;1;2;12;sáb.;John Lemon;A4
2017;39804;Singapore;Singapore;1025;2008|12;1241;1000;11127;1699;1430;972;0,67972027972028;Bearings Bank Ltd.;;;;Asia & Australia;Asia;Singapore;622;5.08;1.00%;Dollar;Not known;Republic of Singapore;22/12/2008;2008;2;4;dic.;dic. 2008;12;52;22;lun.;John Lemon;A4
2017;40441;Singapore;Singapore;1025;2010|9;1380;5000;15017;5999;5300;2173;0,41;Bearings Bank Ltd.;;;;Asia & Australia;Asia;Singapore;622;5.08;1.00%;Dollar;Not known;Republic of Singapore;20/09/2010;2010;2;3;sep.;sep. 2010;9;39;20;lun.;John Lemon;A4
2017;40806;Singapore;Singapore;1025;2011|9;1454;5000;16086;6999;5300;2173;0,41;Bearings Bank Ltd.;;;;Asia & Australia;Asia;Singapore;622;5.08;1.00%;Dollar;Not known;Republic of Singapore;20/09/2011;2011;2;3;sep.;sep. 2011;9;39;20;mar.;John Lemon;A4
2026;40690;Sweden;Stockholm;1148;2011|5;1437;5000;16057;6999;5639;2312;0,41000177336407;Stella Drugs Inc;115 55;;;Europe & Africa;OECD;Stockholm;449 964;9.42;0.48%;Krona;2.10%;Kingdom of Sweden;27/05/2011;2011;1;2;may.;may. 2011;5;22;27;vie.;Miro Takako;A1
2026;39097;Switzerland;Zurich;1143;2007|1;1092;1000;11114;1499;1400;910;0,65;Sommerthur;;;;Europe & Africa;OECD;Bern;41 293;7.78;0.28%;Franc;Not known;Swiss Confederation;15/01/2007;2007;1;1;ene.;ene. 2007;1;3;15;lun.;Miro Takako;A1
2026;39542;Sweden;Stockholm;1148;2008|4;1176;3000;13032;3299;2870;1349;0,47003484320557;Stella Drugs Inc;115 55;;;Europe & Africa;OECD;Stockholm;449 964;9.42;0.48%;Krona;2.10%;Kingdom of Sweden;04/04/2008;2008;1;2;abr.;abr. 2008;4;14;4;vie.;Miro Takako;A1
2026;39542;Sweden;Stockholm;1148;2008|4;1176;2000;12091;2499;2150;968;0,45023255813953;Stella Drugs Inc;115 55;;;Europe & Africa;OECD;Stockholm;449 964;9.42;0.48%;Krona;2.10%;Kingdom of Sweden;04/04/2008;2008;1;2;abr.;abr. 2008;4;14;4;vie.;Miro Takako;A1
2026;40899;Sweden;Stockholm;1148;2011|12;1473;5000;16117;6999;6639;2312;0,34824521765326;Stella Drugs Inc;115 55;;;Europe & Africa;OECD;Stockholm;449 964;9.42;0.48%;Krona;2.10%;Kingdom of Sweden;22/12/2011;2011;2;4;dic.;dic. 2011;12;52;22;jue.;Miro Takako;A1
2026;39542;Sweden;Stockholm;1148;2008|4;1176;2000;12090;2499;2150;968;0,45023255813953;Stella Drugs Inc;115 55;;;Europe & Africa;OECD;Stockholm;449 964;9.42;0.48%;Krona;2.10%;Kingdom of Sweden;04/04/2008;2008;1;2;abr.;abr. 2008;4;14;4;vie.;Miro Takako;A1
2026;38949;Canada;Ottawa;1019;2006|8;1055;1000;11073;1299;979;548;0,55975485188968;Barley Foods;;;;Americas;OECD;Ottawa;9 970 610;34.36;0.82%;Dollar;Not known;;20/08/2006;2006;2;3;ago.;ago. 2006;8;34;20;dom.;Miro Takako;A1
2026;39542;Sweden;Stockholm;1148;2008|4;1176;3000;13031;3299;2870;1349;0,47003484320557;Stella Drugs Inc;115 55;;;Europe & Africa;OECD;Stockholm;449 964;9.42;0.48%;Krona;2.10%;Kingdom of Sweden;04/04/2008;2008;1;2;abr.;abr. 2008;4;14;4;vie.;Miro Takako;A1
2026;39097;Switzerland;Zurich;1143;2007|1;1092;1000;11111;1499;1400;910;0,65;Sommerthur;;;;Europe & Africa;OECD;Bern;41 293;7.78;0.28%;Franc;Not known;Swiss Confederation;15/01/2007;2007;1;1;ene.;ene. 2007;1;3;15;lun.;Miro Takako;A1
2026;39827;Switzerland;Zurich;1143;2009|1;1247;3000;13132;3699;2870;1636;0,57003484320558;Sommerthur;;;;Europe & Africa;OECD;Bern;41 293;7.78;0.28%;Franc;Not known;Swiss Confederation;14/01/2009;2009;1;1;ene.;ene. 2009;1;3;14;mié.;Miro Takako;A1
2026;40534;Sweden;Stockholm;1148;2010|12;1395;5000;15041;5999;5639;2312;0,41000177336407;Stella Drugs Inc;115 55;;;Europe & Africa;OECD;Stockholm;449 964;9.42;0.48%;Krona;2.10%;Kingdom of Sweden;22/12/2010;2010;2;4;dic.;dic. 2010;12;52;22;mié.;Miro Takako;A1
2026;38900;Iceland;Reykjavik;1079;2006|7;1041;1000;11059;1299;1059;593;0,55996222851747;Herring Trade;;;;Europe & Africa;OECD;Reykjavik;103 000;0.32;0.74%;Krone;Not known;Republic of Iceland;02/07/2006;2006;2;3;jul.;jul. 2006;7;27;2;dom.;Miro Takako;A1
2026;38882;Switzerland;Zurich;1143;2006|6;1034;1000;11052;1299;1230;689;0,56016260162602;Sommerthur;;;;Europe & Africa;OECD;Bern;41 293;7.78;0.28%;Franc;Not known;Swiss Confederation;14/06/2006;2006;1;2;jun.;jun. 2006;6;24;14;mié.;Miro Takako;A1
2026;39430;Iceland;Reykjavik;1079;2007|12;1149;2000;12083;2199;2000;720;0,36;Herring Trade;;;;Europe & Africa;OECD;Reykjavik;103 000;0.32;0.74%;Krone;Not known;Republic of Iceland;14/12/2007;2007;2;4;dic.;dic. 2007;12;50;14;vie.;Miro Takako;A1
2026;38920;Sweden;Stockholm;1148;2006|7;1048;1000;11066;1299;1100;616;0,56;Stella Drugs Inc;115 55;;;Europe & Africa;OECD;Stockholm;449 964;9.42;0.48%;Krona;2.10%;Kingdom of Sweden;22/07/2006;2006;2;3;jul.;jul. 2006;7;29;22;sáb.;Miro Takako;A1
2026;38889;U.S.A.;Washington D.C.;1037;2006|6;1037;1000;11055;1299;1270;711;0,55984251968504;CEN;3663-1239;38,905761;-77,036711;Americas;OECD;Washington D.C.;9 372 614;310.87;0.98%;US Dollar;Not known;United States of America;21/06/2006;2006;1;2;jun.;jun. 2006;6;25;21;mié.;Miro Takako;A1
2026;38884;Iceland;Reykjavik;1079;2006|6;1035;1000;11053;1299;1179;660;0,55979643765903;Herring Trade;;;;Europe & Africa;OECD;Reykjavik;103 000;0.32;0.74%;Krone;Not known;Republic of Iceland;16/06/2006;2006;1;2;jun.;jun. 2006;6;24;16;vie.;Miro Takako;A1
2026;39299;Switzerland;Zurich;1143;2007|8;1124;2000;12047;2199;1640;590;0,35975609756098;Sommerthur;;;;Europe & Africa;OECD;Bern;41 293;7.78;0.28%;Franc;Not known;Swiss Confederation;05/08/2007;2007;2;3;ago.;ago. 2007;8;32;5;dom.;Miro Takako;A1
2026;40325;Sweden;Stockholm;1148;2010|5;1365;5000;15041;5999;5639;2312;0,41000177336407;Stella Drugs Inc;115 55;;;Europe & Africa;OECD;Stockholm;449 964;9.42;0.48%;Krona;2.10%;Kingdom of Sweden;27/05/2010;2010;1;2;may.;may. 2010;5;22;27;jue.;Miro Takako;A1
2026;39880;U.S.A.;Washington D.C.;1037;2009|3;1261;4000;14013;4599;4190;2053;0,48997613365155;CEN;3663-1239;38,905761;-77,036711;Americas;OECD;Washington D.C.;9 372 614;310.87;0.98%;US Dollar;Not known;United States of America;08/03/2009;2009;1;1;mar.;mar. 2009;3;11;8;dom.;Miro Takako;A1
2026;39097;Switzerland;Zurich;1143;2007|1;1092;1000;11113;1499;1400;910;0,65;Sommerthur;;;;Europe & Africa;OECD;Bern;41 293;7.78;0.28%;Franc;Not known;Swiss Confederation;15/01/2007;2007;1;1;ene.;ene. 2007;1;3;15;lun.;Miro Takako;A1
2026;39182;Iceland;Reykjavik;1079;2007|4;1107;2000;12026;2199;1970;709;0,35989847715736;Herring Trade;;;;Europe & Africa;OECD;Reykjavik;103 000;0.32;0.74%;Krone;Not known;Republic of Iceland;10/04/2007;2007;1;2;abr.;abr. 2007;4;15;10;mar.;Miro Takako;A1
2026;39097;Switzerland;Zurich;1143;2007|1;1092;2000;12006;2199;2210;796;0,36018099547511;Sommerthur;;;;Europe & Africa;OECD;Bern;41 293;7.78;0.28%;Franc;Not known;Swiss Confederation;15/01/2007;2007;1;1;ene.;ene. 2007;1;3;15;lun.;Miro Takako;A1
2026;39701;Kazakstan;Alma-Ata;1168;2008|9;1215;3000;13085;3299;3270;1537;0,47003058103976;The Kazach Dairy Center;;;;;Others;;;;;;;;10/09/2008;2008;2;3;sep.;sep. 2008;9;37;10;mié.;Miro Takako;A1
2026;40173;Switzerland;Zurich;1143;2009|12;1325;4000;14105;4599;4349;2131;0,48999770062083;Sommerthur;;;;Europe & Africa;OECD;Bern;41 293;7.78;0.28%;Franc;Not known;Swiss Confederation;26/12/2009;2009;2;4;dic.;dic. 2009;12;52;26;sáb.;Miro Takako;A1
2026;39097;Switzerland;Zurich;1143;2007|1;1092;1000;11112;1499;1400;910;0,65;Sommerthur;;;;Europe & Africa;OECD;Bern;41 293;7.78;0.28%;Franc;Not known;Swiss Confederation;15/01/2007;2007;1;1;ene.;ene. 2007;1;3;15;lun.;Miro Takako;A1
2027;40544;Turkey;Ankara;1039;2011|1;1398;4000;16001;5999;5300;2623;0,49490566037736;Coque Rouge Holding;;;;Europe & Africa;OECD;Ankara;779 452;73.72;1.31%;Lira;Not known;Republic of Turkey;01/01/2011;2011;1;1;ene.;ene. 2011;1;1;1;sáb.;Olivier Simenon;A4
2027;40547;Singapore;Singapore;1067;2011|1;1399;4000;16002;5999;5700;2684;0,47087719298246;Exotic Spice Trading;;;;Asia & Australia;Asia;Singapore;622;5.08;1.00%;Dollar;Not known;Republic of Singapore;04/01/2011;2011;1;1;ene.;ene. 2011;1;2;4;mar.;Olivier Simenon;A4
2027;40804;Ukraine;Kiev;1021;2011|9;1453;5000;16082;6999;5570;2284;0,41005385996409;Barn Motors;;;;Europe & Africa;Prev. Soviet Rep.;Kiev;603 700;45.78;Not known;Hryvnia;Not known;;18/09/2011;2011;2;3;sep.;sep. 2011;9;39;18;dom.;Olivier Simenon;A4
2027;40728;Singapore;Singapore;1067;2011|7;1442;4000;16062;5999;4400;2684;0,61;Exotic Spice Trading;;;;Asia & Australia;Asia;Singapore;622;5.08;1.00%;Dollar;Not known;Republic of Singapore;04/07/2011;2011;2;3;jul.;jul. 2011;7;28;4;lun.;Olivier Simenon;A4
2027;40360;Turkey;Ankara;1039;2010|7;1369;4000;14107;4999;4300;2623;0,61;Coque Rouge Holding;;;;Europe & Africa;OECD;Ankara;779 452;73.72;1.31%;Lira;Not known;Republic of Turkey;01/07/2010;2010;2;3;jul.;jul. 2010;7;27;1;jue.;Olivier Simenon;A4
2027;40151;Japan;Nagasaki;1145;2009|12;1320;4000;14099;4599;3940;1931;0,49010152284264;Standard Centered;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;04/12/2009;2009;2;4;dic.;dic. 2009;12;49;4;vie.;Olivier Simenon;A4
